tx_id,gene_id,gene_name,gene_biotype
ENSXETT00000053816,ENSXETG00000025105,ruvbl2,protein_coding
ENSXETT00000053817,ENSXETG00000025105,ruvbl2,protein_coding
ENSXETT00000053828,ENSXETG00000025118,MOB4,protein_coding
ENSXETT00000053835,ENSXETG00000013351,tbccd1,protein_coding
ENSXETT00000053844,ENSXETG00000030785,,protein_coding
ENSXETT00000053846,ENSXETG00000025130,FGF10,protein_coding
ENSXETT00000053847,ENSXETG00000023295,LMO4,protein_coding
ENSXETT00000053848,ENSXETG00000025131,SGPP1,protein_coding
ENSXETT00000053849,ENSXETG00000025132,TM6SF1,protein_coding
ENSXETT00000053878,ENSXETG00000025152,dusp22a,protein_coding
ENSXETT00000053879,ENSXETG00000025153,EMC8,protein_coding
ENSXETT00000053882,ENSXETG00000025161,dazap2,protein_coding
ENSXETT00000053886,ENSXETG00000017409,KIAA0513,protein_coding
ENSXETT00000053888,ENSXETG00000025166,higd1c,protein_coding
ENSXETT00000053891,ENSXETG00000025168,ABCE1,protein_coding
ENSXETT00000053902,ENSXETG00000025174,MARS1,protein_coding
ENSXETT00000053907,ENSXETG00000025177,ZNF740,protein_coding
ENSXETT00000053912,ENSXETG00000012660,SP1,protein_coding
ENSXETT00000053913,ENSXETG00000002998,erich3,protein_coding
ENSXETT00000053914,ENSXETG00000025181,hoxc3,protein_coding
ENSXETT00000053940,ENSXETG00000025196,UROS,protein_coding
ENSXETT00000053943,ENSXETG00000025198,BCCIP,protein_coding
ENSXETT00000053944,ENSXETG00000025199,dazl,protein_coding
ENSXETT00000053945,ENSXETG00000000078,CISH,protein_coding
ENSXETT00000053955,ENSXETG00000025206,CYB561D2,protein_coding
ENSXETT00000053956,ENSXETG00000025206,CYB561D2,protein_coding
ENSXETT00000053961,ENSXETG00000025209,MGMT,protein_coding
ENSXETT00000053964,ENSXETG00000025212,crp,protein_coding
ENSXETT00000053966,ENSXETG00000025214,BNIP3,protein_coding
ENSXETT00000053970,ENSXETG00000029952,,protein_coding
ENSXETT00000053988,ENSXETG00000007152,,protein_coding
ENSXETT00000054011,ENSXETG00000025245,RBM20,protein_coding
ENSXETT00000054012,ENSXETG00000025248,PDCD4,protein_coding
ENSXETT00000054021,ENSXETG00000025254,CCDC60,protein_coding
ENSXETT00000054022,ENSXETG00000025255,HSPB8,protein_coding
ENSXETT00000054023,ENSXETG00000029978,,protein_coding
ENSXETT00000054036,ENSXETG00000025266,UBA5,protein_coding
ENSXETT00000054037,ENSXETG00000031617,RHBDF1,protein_coding
ENSXETT00000054042,ENSXETG00000025271,srsf2,protein_coding
ENSXETT00000054046,ENSXETG00000025275,wfikkn2,protein_coding
ENSXETT00000054059,ENSXETG00000018415,GIGYF1,protein_coding
ENSXETT00000054060,ENSXETG00000025286,bola3,protein_coding
ENSXETT00000054061,ENSXETG00000012090,tet3,protein_coding
ENSXETT00000054067,ENSXETG00000025288,DUSP26,protein_coding
ENSXETT00000054072,ENSXETG00000025293,ZFAND6,protein_coding
ENSXETT00000054073,ENSXETG00000025292,FUT4,protein_coding
ENSXETT00000054076,ENSXETG00000025297,SPG11,protein_coding
ENSXETT00000054080,ENSXETG00000025305,,protein_coding
ENSXETT00000054082,ENSXETG00000025307,,protein_coding
ENSXETT00000054089,ENSXETG00000008384,slc30a6,protein_coding
ENSXETT00000054090,ENSXETG00000025311,CHCHD4,protein_coding
ENSXETT00000054095,ENSXETG00000025316,ndufb7,protein_coding
ENSXETT00000054097,ENSXETG00000025319,rpl38,protein_coding
ENSXETT00000054111,ENSXETG00000025326,pla2g2e,protein_coding
ENSXETT00000054113,ENSXETG00000007798,RSRC2,protein_coding
ENSXETT00000054116,ENSXETG00000025330,,protein_coding
ENSXETT00000054122,ENSXETG00000038140,,protein_coding
ENSXETT00000054123,ENSXETG00000035431,or15h1k,protein_coding
ENSXETT00000054125,ENSXETG00000040694,,protein_coding
ENSXETT00000054126,ENSXETG00000025336,cxorf58,protein_coding
ENSXETT00000054127,ENSXETG00000006212,atg16l2,protein_coding
ENSXETT00000054128,ENSXETG00000006212,atg16l2,protein_coding
ENSXETT00000054129,ENSXETG00000006210,map3k15,protein_coding
ENSXETT00000054130,ENSXETG00000006205,SH3KBP1,protein_coding
ENSXETT00000054133,ENSXETG00000006203,MAP7D2,protein_coding
ENSXETT00000054137,ENSXETG00000034472,eif1ax,protein_coding
ENSXETT00000054151,ENSXETG00000007733,,protein_coding
ENSXETT00000054154,ENSXETG00000026908,znf721,protein_coding
ENSXETT00000054158,ENSXETG00000025363,nfyc,protein_coding
ENSXETT00000054163,ENSXETG00000025365,TNFSF11,protein_coding
ENSXETT00000054165,ENSXETG00000013323,NAP1L1,protein_coding
ENSXETT00000054167,ENSXETG00000014581,AKAP11,protein_coding
ENSXETT00000054169,ENSXETG00000031298,rax2,protein_coding
ENSXETT00000054171,ENSXETG00000025372,MYC,protein_coding
ENSXETT00000054186,ENSXETG00000025397,cystm1,protein_coding
ENSXETT00000054187,ENSXETG00000025398,GATA3,protein_coding
ENSXETT00000054188,ENSXETG00000025401,GFOD1,protein_coding
ENSXETT00000054189,ENSXETG00000025401,GFOD1,protein_coding
ENSXETT00000054190,ENSXETG00000025402,SSB,protein_coding
ENSXETT00000054191,ENSXETG00000025403,tmem110l,protein_coding
ENSXETT00000054192,ENSXETG00000025405,INSYN2B,protein_coding
ENSXETT00000054194,ENSXETG00000025407,SP5,protein_coding
ENSXETT00000054195,ENSXETG00000018123,RBM17,protein_coding
ENSXETT00000054203,ENSXETG00000024209,CHCHD3,protein_coding
ENSXETT00000054206,ENSXETG00000025413,mest,protein_coding
ENSXETT00000054207,ENSXETG00000044131,CHRNA1,protein_coding
ENSXETT00000054211,ENSXETG00000044131,CHRNA1,protein_coding
ENSXETT00000054212,ENSXETG00000025421,PRIM1,protein_coding
ENSXETT00000054214,ENSXETG00000012406,ALS2,protein_coding
ENSXETT00000054221,ENSXETG00000025427,cops8,protein_coding
ENSXETT00000054224,ENSXETG00000025435,cox5b.2,protein_coding
ENSXETT00000054232,ENSXETG00000004027,UBE2I,protein_coding
ENSXETT00000054235,ENSXETG00000045416,nsmce1,protein_coding
ENSXETT00000054264,ENSXETG00000038259,,protein_coding
ENSXETT00000054266,ENSXETG00000005600,pou6f2,protein_coding
ENSXETT00000054267,ENSXETG00000025457,RPL7,protein_coding
ENSXETT00000054272,ENSXETG00000015946,orc5,protein_coding
ENSXETT00000054273,ENSXETG00000025460,VMA21,protein_coding
ENSXETT00000054275,ENSXETG00000025462,arhgef3.1,protein_coding
ENSXETT00000054276,ENSXETG00000025464,CCDC85C,protein_coding
ENSXETT00000054277,ENSXETG00000025466,SLC25A5,protein_coding
ENSXETT00000054280,ENSXETG00000025468,mgc75760,protein_coding
ENSXETT00000054282,ENSXETG00000025468,mgc75760,protein_coding
ENSXETT00000054286,ENSXETG00000007455,TRPC4AP,protein_coding
ENSXETT00000054288,ENSXETG00000025474,ROMO1,protein_coding
ENSXETT00000054289,ENSXETG00000025480,EPYC,protein_coding
ENSXETT00000054294,ENSXETG00000025484,rab11b.1,protein_coding
ENSXETT00000054295,ENSXETG00000025485,arl16,protein_coding
ENSXETT00000054296,ENSXETG00000025486,SCAMP2,protein_coding
ENSXETT00000054299,ENSXETG00000025487,RPP25,protein_coding
ENSXETT00000054300,ENSXETG00000007419,ergic3,protein_coding
ENSXETT00000054311,ENSXETG00000025493,PROZ,protein_coding
ENSXETT00000054324,ENSXETG00000025497,slc32a1,protein_coding
ENSXETT00000054325,ENSXETG00000025498,XB5733004 [provisional],protein_coding
ENSXETT00000054330,ENSXETG00000025504,tmem150b,protein_coding
ENSXETT00000054331,ENSXETG00000025504,tmem150b,protein_coding
ENSXETT00000054332,ENSXETG00000005016,WRAP73,protein_coding
ENSXETT00000054333,ENSXETG00000025507,ETHE1,protein_coding
ENSXETT00000054338,ENSXETG00000025511,BLCAP,protein_coding
ENSXETT00000054340,ENSXETG00000025513,GNPNAT1,protein_coding
ENSXETT00000054341,ENSXETG00000025512,IFI30,protein_coding
ENSXETT00000054342,ENSXETG00000025514,STYX,protein_coding
ENSXETT00000054359,ENSXETG00000025525,pnhd,protein_coding
ENSXETT00000054360,ENSXETG00000025527,XB5740125,protein_coding
ENSXETT00000054366,ENSXETG00000025533,LYPLA2,protein_coding
ENSXETT00000054381,ENSXETG00000025545,ALG12,protein_coding
ENSXETT00000054391,ENSXETG00000016462,WWC1,protein_coding
ENSXETT00000054392,ENSXETG00000025552,TRARG1,protein_coding
ENSXETT00000054397,ENSXETG00000022727,WNT16,protein_coding
ENSXETT00000054399,ENSXETG00000025560,XB5931222 [provisional],protein_coding
ENSXETT00000054401,ENSXETG00000021831,ankrd26,protein_coding
ENSXETT00000054418,ENSXETG00000025567,nudt19,protein_coding
ENSXETT00000054421,ENSXETG00000011572,CAV1,protein_coding
ENSXETT00000054425,ENSXETG00000011566,TFEC,protein_coding
ENSXETT00000054427,ENSXETG00000025571,BABAM1,protein_coding
ENSXETT00000054428,ENSXETG00000025571,BABAM1,protein_coding
ENSXETT00000054430,ENSXETG00000025574,slc31a2,protein_coding
ENSXETT00000054431,ENSXETG00000025575,CUTA,protein_coding
ENSXETT00000054433,ENSXETG00000025578,tmem82,protein_coding
ENSXETT00000054434,ENSXETG00000025580,SMIM7,protein_coding
ENSXETT00000054442,ENSXETG00000000352,STARD3NL,protein_coding
ENSXETT00000054453,ENSXETG00000025594,XB5799681 [provisional:znf26],protein_coding
ENSXETT00000054457,ENSXETG00000025599,cox7b,protein_coding
ENSXETT00000054458,ENSXETG00000020369,SGIP1,protein_coding
ENSXETT00000054464,ENSXETG00000025603,LEPROT,protein_coding
ENSXETT00000054468,ENSXETG00000020406,RAVER2,protein_coding
ENSXETT00000054502,ENSXETG00000025621,lrrc19,protein_coding
ENSXETT00000054506,ENSXETG00000001531,,protein_coding
ENSXETT00000054516,ENSXETG00000025626,tmem69,protein_coding
ENSXETT00000054519,ENSXETG00000025628,,protein_coding
ENSXETT00000054521,ENSXETG00000025629,cmbl,protein_coding
ENSXETT00000054522,ENSXETG00000025630,twist1,protein_coding
ENSXETT00000054540,ENSXETG00000013896,retreg2,protein_coding
ENSXETT00000054548,ENSXETG00000044837,pigy,protein_coding
ENSXETT00000054549,ENSXETG00000025642,FAM241A,protein_coding
ENSXETT00000054550,ENSXETG00000025643,mgc147117,protein_coding
ENSXETT00000054551,ENSXETG00000004698,hsdl1,protein_coding
ENSXETT00000054552,ENSXETG00000025645,AP1AR,protein_coding
ENSXETT00000054553,ENSXETG00000025645,AP1AR,protein_coding
ENSXETT00000054557,ENSXETG00000025653,LRRC20,protein_coding
ENSXETT00000054558,ENSXETG00000031485,,protein_coding
ENSXETT00000054562,ENSXETG00000025658,MRPL13,protein_coding
ENSXETT00000054566,ENSXETG00000025667,hbg1,protein_coding
ENSXETT00000054572,ENSXETG00000025674,alg1,protein_coding
ENSXETT00000054574,ENSXETG00000025677,SYPL1,protein_coding
ENSXETT00000054575,ENSXETG00000025676,DDRGK1,protein_coding
ENSXETT00000054577,ENSXETG00000020949,PPM1G,protein_coding
ENSXETT00000054583,ENSXETG00000025680,LHFPL3,protein_coding
ENSXETT00000054594,ENSXETG00000025689,RPP14,protein_coding
ENSXETT00000054600,ENSXETG00000025693,TMEM60,protein_coding
ENSXETT00000054606,ENSXETG00000025707,asns,protein_coding
ENSXETT00000054608,ENSXETG00000025707,asns,protein_coding
ENSXETT00000054610,ENSXETG00000025709,tac1,protein_coding
ENSXETT00000054616,ENSXETG00000025713,znhit3,protein_coding
ENSXETT00000054617,ENSXETG00000025716,mpc2,protein_coding
ENSXETT00000054621,ENSXETG00000002036,DHRS11,protein_coding
ENSXETT00000054623,ENSXETG00000024094,ciita,protein_coding
ENSXETT00000054631,ENSXETG00000025727,PSMA5,protein_coding
ENSXETT00000054632,ENSXETG00000011865,NFYA,protein_coding
ENSXETT00000054646,ENSXETG00000025736,ID4,protein_coding
ENSXETT00000054650,ENSXETG00000025737,CFAP96,protein_coding
ENSXETT00000054652,ENSXETG00000025738,ANKRD37,protein_coding
ENSXETT00000054662,ENSXETG00000000421,smpd2,protein_coding
ENSXETT00000054665,ENSXETG00000008015,ADD1,protein_coding
ENSXETT00000054670,ENSXETG00000025752,RNF4,protein_coding
ENSXETT00000054678,ENSXETG00000021093,APBB2,protein_coding
ENSXETT00000054685,ENSXETG00000025765,AP2A2,protein_coding
ENSXETT00000054691,ENSXETG00000025768,POLR2L,protein_coding
ENSXETT00000054693,ENSXETG00000025771,MBTPS2,protein_coding
ENSXETT00000054700,ENSXETG00000021933,tlr14.3,protein_coding
ENSXETT00000054703,ENSXETG00000031826,,protein_coding
ENSXETT00000054707,ENSXETG00000021898,tlr14.2,protein_coding
ENSXETT00000054708,ENSXETG00000025777,sec22b,protein_coding
ENSXETT00000054711,ENSXETG00000025778,OXNAD1,protein_coding
ENSXETT00000054717,ENSXETG00000017960,ythdc1,protein_coding
ENSXETT00000054724,ENSXETG00000009003,BAG4,protein_coding
ENSXETT00000054725,ENSXETG00000017973,STAP1,protein_coding
ENSXETT00000054726,ENSXETG00000025788,vcp,protein_coding
ENSXETT00000054728,ENSXETG00000031099,cenpc,protein_coding
ENSXETT00000054731,ENSXETG00000025791,STOML2,protein_coding
ENSXETT00000054756,ENSXETG00000025802,C2orf68,protein_coding
ENSXETT00000054765,ENSXETG00000025808,LGALSL,protein_coding
ENSXETT00000054771,ENSXETG00000001245,NCAPH,protein_coding
ENSXETT00000054780,ENSXETG00000025813,PEBP4,protein_coding
ENSXETT00000054787,ENSXETG00000010532,SLC39A14,protein_coding
ENSXETT00000054788,ENSXETG00000025815,NYX,protein_coding
ENSXETT00000054789,ENSXETG00000025816,GPR34,protein_coding
ENSXETT00000054790,ENSXETG00000025818,ATAD5,protein_coding
ENSXETT00000054792,ENSXETG00000010539,FHIP2B,protein_coding
ENSXETT00000054793,ENSXETG00000004831,FUNDC1,protein_coding
ENSXETT00000054813,ENSXETG00000025826,WDR83OS,protein_coding
ENSXETT00000054814,ENSXETG00000025827,FSHR,protein_coding
ENSXETT00000054856,ENSXETG00000017500,pcmt1,protein_coding
ENSXETT00000054859,ENSXETG00000025843,RWDD3,protein_coding
ENSXETT00000054866,ENSXETG00000025848,SH3BGRL2,protein_coding
ENSXETT00000054867,ENSXETG00000025850,HMGN3,protein_coding
ENSXETT00000054872,ENSXETG00000025853,COX7A2,protein_coding
ENSXETT00000054874,ENSXETG00000025857,,protein_coding
ENSXETT00000054876,ENSXETG00000002920,znf106,protein_coding
ENSXETT00000054879,ENSXETG00000025864,hsbp1,protein_coding
ENSXETT00000054899,ENSXETG00000025884,PSMA6,protein_coding
ENSXETT00000054902,ENSXETG00000003569,KARS1,protein_coding
ENSXETT00000054904,ENSXETG00000017883,SUSD6,protein_coding
ENSXETT00000054908,ENSXETG00000008009,SARS1,protein_coding
ENSXETT00000054914,ENSXETG00000023311,SYNE3,protein_coding
ENSXETT00000054915,ENSXETG00000017868,CHRM5,protein_coding
ENSXETT00000054920,ENSXETG00000025901,GLRX5,protein_coding
ENSXETT00000054921,ENSXETG00000017866,AVEN,protein_coding
ENSXETT00000054924,ENSXETG00000025905,sft2d2,protein_coding
ENSXETT00000054929,ENSXETG00000025907,KLHL12,protein_coding
ENSXETT00000054935,ENSXETG00000014598,PIP4P2,protein_coding
ENSXETT00000054936,ENSXETG00000025913,lrrc69,protein_coding
ENSXETT00000054947,ENSXETG00000025923,mix1,protein_coding
ENSXETT00000054949,ENSXETG00000025925,ndufs2,protein_coding
ENSXETT00000054955,ENSXETG00000025929,POLR2K,protein_coding
ENSXETT00000054959,ENSXETG00000025932,etaa1,protein_coding
ENSXETT00000054962,ENSXETG00000025934,C1D,protein_coding
ENSXETT00000054965,ENSXETG00000025937,cox6c,protein_coding
ENSXETT00000054966,ENSXETG00000025938,APLF,protein_coding
ENSXETT00000054972,ENSXETG00000025940,ACOT13,protein_coding
ENSXETT00000054973,ENSXETG00000025941,bloc1s4,protein_coding
ENSXETT00000054980,ENSXETG00000025946,SLC66A2,protein_coding
ENSXETT00000054984,ENSXETG00000018309,ppp2cb,protein_coding
ENSXETT00000054995,ENSXETG00000006623,lrrc15,protein_coding
ENSXETT00000055007,ENSXETG00000020831,ceacam8,protein_coding
ENSXETT00000055009,ENSXETG00000020831,ceacam8,protein_coding
ENSXETT00000055015,ENSXETG00000025974,b3gnt5,protein_coding
ENSXETT00000055036,ENSXETG00000022299,ANOS1,protein_coding
ENSXETT00000055041,ENSXETG00000023557,KCNJ9,protein_coding
ENSXETT00000055044,ENSXETG00000016407,IQCD,protein_coding
ENSXETT00000055048,ENSXETG00000025990,MPC1,protein_coding
ENSXETT00000055050,ENSXETG00000025991,ZDHHC7,protein_coding
ENSXETT00000055056,ENSXETG00000019668,SEH1L,protein_coding
ENSXETT00000055060,ENSXETG00000006830,dnajc16,protein_coding
ENSXETT00000055061,ENSXETG00000025998,polr1d,protein_coding
ENSXETT00000055062,ENSXETG00000035783,,protein_coding
ENSXETT00000055063,ENSXETG00000026000,UBL3,protein_coding
ENSXETT00000055064,ENSXETG00000026002,,protein_coding
ENSXETT00000055067,ENSXETG00000026003,sertad1,protein_coding
ENSXETT00000055075,ENSXETG00000004049,ANKRD12,protein_coding
ENSXETT00000055078,ENSXETG00000049403,,protein_coding
ENSXETT00000055079,ENSXETG00000026014,emc6,protein_coding
ENSXETT00000055088,ENSXETG00000026022,rnf2,protein_coding
ENSXETT00000055094,ENSXETG00000026026,CCNC,protein_coding
ENSXETT00000055097,ENSXETG00000026029,PSMB9,protein_coding
ENSXETT00000055099,ENSXETG00000006620,MAPRE1,protein_coding
ENSXETT00000055107,ENSXETG00000026033,phlda2,protein_coding
ENSXETT00000055110,ENSXETG00000026035,TMX4,protein_coding
ENSXETT00000055124,ENSXETG00000015510,ANKRD55,protein_coding
ENSXETT00000055125,ENSXETG00000026045,mgc79752,protein_coding
ENSXETT00000055185,ENSXETG00000001837,TRIM2,protein_coding
ENSXETT00000055200,ENSXETG00000026087,SFRP2,protein_coding
ENSXETT00000055209,ENSXETG00000026094,ercc1,protein_coding
ENSXETT00000055213,ENSXETG00000000324,ERGIC2,protein_coding
ENSXETT00000055214,ENSXETG00000036726,XB983422 [provisional],protein_coding
ENSXETT00000055215,ENSXETG00000038910,gcfc2,protein_coding
ENSXETT00000055217,ENSXETG00000026099,HERPUD1,protein_coding
ENSXETT00000055218,ENSXETG00000026101,fkbp1b,protein_coding
ENSXETT00000055220,ENSXETG00000018209,MFSD2B,protein_coding
ENSXETT00000055228,ENSXETG00000026112,gjb2,protein_coding
ENSXETT00000055229,ENSXETG00000002644,GJA3,protein_coding
ENSXETT00000055241,ENSXETG00000013931,arhgap20,protein_coding
ENSXETT00000055245,ENSXETG00000043683,,protein_coding
ENSXETT00000055270,ENSXETG00000014794,ARHGEF10L,protein_coding
ENSXETT00000055273,ENSXETG00000026140,,protein_coding
ENSXETT00000055276,ENSXETG00000034931,,protein_coding
ENSXETT00000055286,ENSXETG00000011292,saraf,protein_coding
ENSXETT00000055303,ENSXETG00000026153,ctsw,protein_coding
ENSXETT00000055306,ENSXETG00000026157,cdk5rap2,protein_coding
ENSXETT00000055308,ENSXETG00000026161,cfl1,protein_coding
ENSXETT00000055309,ENSXETG00000026160,,protein_coding
ENSXETT00000055312,ENSXETG00000026163,taf1d,protein_coding
ENSXETT00000055316,ENSXETG00000026166,arl13a,protein_coding
ENSXETT00000055317,ENSXETG00000026168,PIGF,protein_coding
ENSXETT00000055318,ENSXETG00000018448,NCF1,protein_coding
ENSXETT00000055320,ENSXETG00000022746,TTC7A,protein_coding
ENSXETT00000055323,ENSXETG00000026171,foxa4,protein_coding
ENSXETT00000055325,ENSXETG00000026172,UBE2G1,protein_coding
ENSXETT00000055326,ENSXETG00000026173,rela,protein_coding
ENSXETT00000055334,ENSXETG00000026176,,protein_coding
ENSXETT00000055335,ENSXETG00000026178,tmem254,protein_coding
ENSXETT00000055336,ENSXETG00000004699,bcar1,protein_coding
ENSXETT00000055341,ENSXETG00000017410,cdh16,protein_coding
ENSXETT00000055342,ENSXETG00000026182,TMEM171,protein_coding
ENSXETT00000055343,ENSXETG00000026184,brcc3,protein_coding
ENSXETT00000055344,ENSXETG00000026184,brcc3,protein_coding
ENSXETT00000055345,ENSXETG00000026185,IFT57,protein_coding
ENSXETT00000055346,ENSXETG00000026187,gtf2h2,protein_coding
ENSXETT00000055350,ENSXETG00000026189,rpl23a,protein_coding
ENSXETT00000055374,ENSXETG00000026210,RNFT1,protein_coding
ENSXETT00000055383,ENSXETG00000012622,pla2g1bl,protein_coding
ENSXETT00000055386,ENSXETG00000042078,bix1.2,protein_coding
ENSXETT00000055390,ENSXETG00000026219,FAU,protein_coding
ENSXETT00000055406,ENSXETG00000016119,pcdha13,protein_coding
ENSXETT00000055411,ENSXETG00000016123,pcdha8,protein_coding
ENSXETT00000055412,ENSXETG00000017816,apool,protein_coding
ENSXETT00000055424,ENSXETG00000014523,HDX,protein_coding
ENSXETT00000055425,ENSXETG00000026230,rpp21,protein_coding
ENSXETT00000055426,ENSXETG00000026231,prpf4,pseudogene
ENSXETT00000055429,ENSXETG00000026233,XB5726496 [provisional:tmem182],protein_coding
ENSXETT00000055430,ENSXETG00000026235,TRAFD1,protein_coding
ENSXETT00000055431,ENSXETG00000026234,RPAIN,protein_coding
ENSXETT00000055432,ENSXETG00000008968,DTX2,protein_coding
ENSXETT00000055434,ENSXETG00000016088,sting1,protein_coding
ENSXETT00000055440,ENSXETG00000026240,omg,protein_coding
ENSXETT00000055442,ENSXETG00000011684,CUX2,protein_coding
ENSXETT00000055443,ENSXETG00000018137,RPS24,protein_coding
ENSXETT00000055447,ENSXETG00000033652,GUCY1A1,protein_coding
ENSXETT00000055458,ENSXETG00000021381,MSANTD4,protein_coding
ENSXETT00000055480,ENSXETG00000026267,GLRX,protein_coding
ENSXETT00000055482,ENSXETG00000006576,lrrc32.2,protein_coding
ENSXETT00000055483,ENSXETG00000026270,timm9,protein_coding
ENSXETT00000055490,ENSXETG00000026278,dmpk,protein_coding
ENSXETT00000055495,ENSXETG00000026282,MGC69466,protein_coding
ENSXETT00000055497,ENSXETG00000026283,GJB1,protein_coding
ENSXETT00000055502,ENSXETG00000002979,rabggtb,protein_coding
ENSXETT00000055521,ENSXETG00000026298,pitpnb,protein_coding
ENSXETT00000055523,ENSXETG00000026298,pitpnb,protein_coding
ENSXETT00000055541,ENSXETG00000026303,TP63,protein_coding
ENSXETT00000055552,ENSXETG00000015044,IL1RAP,protein_coding
ENSXETT00000055582,ENSXETG00000010365,,protein_coding
ENSXETT00000055598,ENSXETG00000026353,fgf23.2,protein_coding
ENSXETT00000055600,ENSXETG00000018461,nup93,protein_coding
ENSXETT00000055605,ENSXETG00000022285,vit,protein_coding
ENSXETT00000055609,ENSXETG00000026359,ARV1,protein_coding
ENSXETT00000055612,ENSXETG00000026362,XB5902317 [provisional:ces1c],protein_coding
ENSXETT00000055622,ENSXETG00000026367,FRA10AC1,protein_coding
ENSXETT00000055630,ENSXETG00000019357,fam98a,protein_coding
ENSXETT00000055635,ENSXETG00000026376,NSD2,protein_coding
ENSXETT00000055662,ENSXETG00000010172,FDXACB1,protein_coding
ENSXETT00000055673,ENSXETG00000026399,dsn1,protein_coding
ENSXETT00000055680,ENSXETG00000010985,SLA,protein_coding
ENSXETT00000055685,ENSXETG00000026404,MED10,protein_coding
ENSXETT00000055693,ENSXETG00000003057,fpgt,protein_coding
ENSXETT00000055695,ENSXETG00000016019,TM4SF4,protein_coding
ENSXETT00000055696,ENSXETG00000033975,GAPDH,protein_coding
ENSXETT00000055698,ENSXETG00000026414,XB1017155 [provisional],protein_coding
ENSXETT00000055699,ENSXETG00000026415,RPS25,protein_coding
ENSXETT00000055702,ENSXETG00000026417,tmx2,protein_coding
ENSXETT00000055709,ENSXETG00000026423,NEUROG3,protein_coding
ENSXETT00000055732,ENSXETG00000007256,ZNF639,protein_coding
ENSXETT00000055739,ENSXETG00000011748,CTSC,protein_coding
ENSXETT00000055745,ENSXETG00000020882,ndufs8,protein_coding
ENSXETT00000055750,ENSXETG00000031241,RRAS,protein_coding
ENSXETT00000055765,ENSXETG00000012560,C2CD3,protein_coding
ENSXETT00000055772,ENSXETG00000026447,UCP2,protein_coding
ENSXETT00000055775,ENSXETG00000032269,LRRFIP1,protein_coding
ENSXETT00000055777,ENSXETG00000026450,pold3,protein_coding
ENSXETT00000055787,ENSXETG00000026454,RPS13,protein_coding
ENSXETT00000055793,ENSXETG00000026458,SOX5,protein_coding
ENSXETT00000055800,ENSXETG00000026463,ZDHHC21,protein_coding
ENSXETT00000055804,ENSXETG00000004603,PLA2G7,protein_coding
ENSXETT00000055809,ENSXETG00000026471,rabgef1,protein_coding
ENSXETT00000055810,ENSXETG00000026471,rabgef1,protein_coding
ENSXETT00000055813,ENSXETG00000020679,PITPNM3,protein_coding
ENSXETT00000055814,ENSXETG00000026473,pimreg,protein_coding
ENSXETT00000055821,ENSXETG00000026483,dad1,protein_coding
ENSXETT00000055823,ENSXETG00000008022,trac,protein_coding
ENSXETT00000055833,ENSXETG00000030887,,protein_coding
ENSXETT00000055838,ENSXETG00000039181,,protein_coding
ENSXETT00000055855,ENSXETG00000023435,RSAD2,protein_coding
ENSXETT00000055857,ENSXETG00000031553,,protein_coding
ENSXETT00000055872,ENSXETG00000026500,GJD4,protein_coding
ENSXETT00000055874,ENSXETG00000026501,XB5885308 [provisional:ncoa5],protein_coding
ENSXETT00000055875,ENSXETG00000026487,,protein_coding
ENSXETT00000055888,ENSXETG00000026515,STX7,protein_coding
ENSXETT00000055890,ENSXETG00000026520,rmnd1,protein_coding
ENSXETT00000055897,ENSXETG00000008962,cdc42se2l,protein_coding
ENSXETT00000055911,ENSXETG00000026537,GADD45G,protein_coding
ENSXETT00000055943,ENSXETG00000019780,RASSF10,protein_coding
ENSXETT00000055951,ENSXETG00000026559,GPR157,protein_coding
ENSXETT00000055961,ENSXETG00000005367,,protein_coding
ENSXETT00000055962,ENSXETG00000026562,COA5,protein_coding
ENSXETT00000055964,ENSXETG00000026564,UNC50,protein_coding
ENSXETT00000055967,ENSXETG00000026565,atox1,protein_coding
ENSXETT00000055979,ENSXETG00000026576,tm2d3,protein_coding
ENSXETT00000055980,ENSXETG00000026578,SFT2D1,protein_coding
ENSXETT00000055993,ENSXETG00000023814,angpt4,protein_coding
ENSXETT00000055998,ENSXETG00000007717,HRH1,protein_coding
ENSXETT00000056003,ENSXETG00000026592,,protein_coding
ENSXETT00000056004,ENSXETG00000026594,btg1,protein_coding
ENSXETT00000056006,ENSXETG00000026596,XB5799768 [provisional],protein_coding
ENSXETT00000056010,ENSXETG00000001344,FUBP3,protein_coding
ENSXETT00000056046,ENSXETG00000026622,MBD4,protein_coding
ENSXETT00000056057,ENSXETG00000009781,TAGAP,protein_coding
ENSXETT00000056058,ENSXETG00000008531,,protein_coding
ENSXETT00000056060,ENSXETG00000045983,t2r29,protein_coding
ENSXETT00000056068,ENSXETG00000026635,ZNF207,protein_coding
ENSXETT00000056071,ENSXETG00000026046,cgl.2,protein_coding
ENSXETT00000056088,ENSXETG00000011429,sart1,protein_coding
ENSXETT00000056096,ENSXETG00000026650,rbm14,protein_coding
ENSXETT00000056101,ENSXETG00000026659,or52m1,protein_coding
ENSXETT00000056105,ENSXETG00000026662,RGS18,protein_coding
ENSXETT00000056115,ENSXETG00000026677,rab28,protein_coding
ENSXETT00000056121,ENSXETG00000026684,ENSA,protein_coding
ENSXETT00000056123,ENSXETG00000023561,cndp2,protein_coding
ENSXETT00000056124,ENSXETG00000008910,MCL1,protein_coding
