tx_id,gene_id,gene_name,gene_biotype
ENSDART00000045518,ENSDARG00000033126,PRKRIP1,protein_coding
ENSDART00000045533,ENSDARG00000030981,TMEM127,protein_coding
ENSDART00000045549,ENSDARG00000031814,DHRS13,protein_coding
ENSDART00000045555,ENSDARG00000029885,rab41,protein_coding
ENSDART00000045565,ENSDARG00000031283,vamp1a,protein_coding
ENSDART00000045574,ENSDARG00000034138,shisa2a,protein_coding
ENSDART00000045583,ENSDARG00000007198,MTA1,protein_coding
ENSDART00000045588,ENSDARG00000033802,cyp27a1.1,protein_coding
ENSDART00000045598,ENSDARG00000053159,zgc:110626,protein_coding
ENSDART00000045600,ENSDARG00000030494,HJV,protein_coding
ENSDART00000045609,ENSDARG00000031968,cpped1,protein_coding
ENSDART00000045615,ENSDARG00000032704,QRSL1,protein_coding
ENSDART00000045616,ENSDARG00000016667,gabbr1b,protein_coding
ENSDART00000045628,ENSDARG00000034420,IRX6,protein_coding
ENSDART00000045639,ENSDARG00000005547,RINT1,protein_coding
ENSDART00000045659,ENSDARG00000031890,TCP11L1,protein_coding
ENSDART00000045669,ENSDARG00000034836,si:dkey-222n6.2,protein_coding
ENSDART00000045675,ENSDARG00000102035,SLC52A2,protein_coding
ENSDART00000045679,ENSDARG00000002787,TLE3,protein_coding
ENSDART00000045682,ENSDARG00000032516,rrp36,protein_coding
ENSDART00000045684,ENSDARG00000052558,PORCN,protein_coding
ENSDART00000045697,ENSDARG00000031435,TXN,protein_coding
ENSDART00000045752,ENSDARG00000032298,TBC1D20,protein_coding
ENSDART00000045754,ENSDARG00000030269,GRTP1,protein_coding
ENSDART00000045763,ENSDARG00000016132,keap1a,protein_coding
ENSDART00000045770,ENSDARG00000030896,FOXQ1,protein_coding
ENSDART00000045792,ENSDARG00000031809,RBM24,protein_coding
ENSDART00000045798,ENSDARG00000029952,AMPD2,protein_coding
ENSDART00000045809,ENSDARG00000034559,SRPX2,protein_coding
ENSDART00000045813,ENSDARG00000031307,ZIC4,protein_coding
ENSDART00000045816,ENSDARG00000023111,PLG,protein_coding
ENSDART00000045842,ENSDARG00000032623,RCAN3,protein_coding
ENSDART00000045850,ENSDARG00000033916,UCKL1,protein_coding
ENSDART00000045881,ENSDARG00000001129,DICER1,protein_coding
ENSDART00000045888,ENSDARG00000029689,TKT,protein_coding
ENSDART00000045891,ENSDARG00000012367,TRIM46,protein_coding
ENSDART00000045894,ENSDARG00000018891,RNASEH2A,protein_coding
ENSDART00000045901,ENSDARG00000034897,RPS10,protein_coding
ENSDART00000045909,ENSDARG00000037598,prf1.5,protein_coding
ENSDART00000045921,ENSDARG00000013921,frya,protein_coding
ENSDART00000045933,ENSDARG00000010956,SH3GLB1,protein_coding
ENSDART00000045942,ENSDARG00000018691,PHF2,protein_coding
ENSDART00000045948,ENSDARG00000018257,NCOA1,protein_coding
ENSDART00000045951,ENSDARG00000033327,UNC5B,protein_coding
ENSDART00000045971,ENSDARG00000003877,PBRM1,protein_coding
ENSDART00000045985,ENSDARG00000030604,PHKG1,protein_coding
ENSDART00000045991,ENSDARG00000018006,VRK1,protein_coding
ENSDART00000046003,ENSDARG00000034160,slc4a1ap,protein_coding
ENSDART00000046004,ENSDARG00000032234,WNT2B,protein_coding
ENSDART00000046035,ENSDARG00000024844,MAX,protein_coding
ENSDART00000046042,ENSDARG00000030116,SUSD6,protein_coding
ENSDART00000046050,ENSDARG00000031981,PCBD1,protein_coding
ENSDART00000046064,ENSDARG00000034270,ogdha,protein_coding
ENSDART00000046066,ENSDARG00000052702,capn1a,protein_coding
ENSDART00000046076,ENSDARG00000030665,TCERG1,protein_coding
ENSDART00000046079,ENSDARG00000013539,IKZF1,protein_coding
ENSDART00000046094,ENSDARG00000032056,ARL6,protein_coding
ENSDART00000046098,ENSDARG00000034080,PLCD1,protein_coding
ENSDART00000046114,ENSDARG00000040237,MEF2D,protein_coding
ENSDART00000046115,ENSDARG00000030630,MFSD2A,protein_coding
ENSDART00000046116,ENSDARG00000025943,crygs3,protein_coding
ENSDART00000046122,ENSDARG00000044902,atp2b4,protein_coding
ENSDART00000046127,ENSDARG00000028878,vipr1a,protein_coding
ENSDART00000046157,ENSDARG00000035420,OPHN1,protein_coding
ENSDART00000046159,ENSDARG00000032885,si:ch211-226m7.4,protein_coding
ENSDART00000046166,ENSDARG00000014588,ADCY2,protein_coding
ENSDART00000046172,ENSDARG00000024548,CRYBA4,protein_coding
ENSDART00000046182,ENSDARG00000088116,GSTM3,protein_coding
ENSDART00000046209,ENSDARG00000094730,ACBD7,protein_coding
ENSDART00000046211,ENSDARG00000029177,LNX2,protein_coding
ENSDART00000046218,ENSDARG00000018566,FLNC,protein_coding
ENSDART00000046253,ENSDARG00000034173,PRKCQ,protein_coding
ENSDART00000046268,ENSDARG00000033760,pmelb,protein_coding
ENSDART00000046274,ENSDARG00000033768,TRAPPC13,protein_coding
ENSDART00000046283,ENSDARG00000034785,DACH2,protein_coding
ENSDART00000046297,ENSDARG00000029476,ldlra,protein_coding
ENSDART00000046349,ENSDARG00000033889,SPTY2D1,protein_coding
ENSDART00000046360,ENSDARG00000019709,RHOU,protein_coding
ENSDART00000046376,ENSDARG00000014790,G3BP2,protein_coding
ENSDART00000046384,ENSDARG00000002830,TRMT2A,protein_coding
ENSDART00000046420,ENSDARG00000095830,SERPINB8,protein_coding
ENSDART00000046423,ENSDARG00000032708,arl4cb,protein_coding
ENSDART00000046438,ENSDARG00000007151,kcnk2b,protein_coding
ENSDART00000046440,ENSDARG00000006491,GPAT3,protein_coding
ENSDART00000046443,ENSDARG00000041645,si:dkey-52d15.3,protein_coding
ENSDART00000046454,ENSDARG00000115205,zgc:171445,protein_coding
ENSDART00000046498,ENSDARG00000011163,SEMA3F,protein_coding
ENSDART00000046507,ENSDARG00000058464,rasd3,protein_coding
ENSDART00000046530,ENSDARG00000034215,rab42a,protein_coding
ENSDART00000046542,ENSDARG00000034434,IGF1R,protein_coding
ENSDART00000046587,ENSDARG00000002790,AP2M1,protein_coding
ENSDART00000046599,ENSDARG00000055973,ZAR1L,protein_coding
ENSDART00000046609,ENSDARG00000010728,SCIN,protein_coding
ENSDART00000046613,ENSDARG00000017986,VPS13D,protein_coding
ENSDART00000046638,ENSDARG00000056027,HOXB8,protein_coding
ENSDART00000046641,ENSDARG00000005416,MAP3K5,protein_coding
ENSDART00000046648,ENSDARG00000018973,CLPTM1,protein_coding
ENSDART00000046663,ENSDARG00000007824,CAMTA1,protein_coding
ENSDART00000046670,ENSDARG00000013776,THOP1,protein_coding
ENSDART00000046678,ENSDARG00000018476,pak2b,protein_coding
ENSDART00000046689,ENSDARG00000028816,TMED3,protein_coding
ENSDART00000046694,ENSDARG00000034598,dicp1.16,protein_coding
ENSDART00000046712,ENSDARG00000029479,zgc:86609,protein_coding
ENSDART00000046716,ENSDARG00000030905,CITED2,protein_coding
ENSDART00000046764,ENSDARG00000026629,GMDS,protein_coding
ENSDART00000046766,ENSDARG00000031337,hoxa10b,protein_coding
ENSDART00000046781,ENSDARG00000032997,RNF185,protein_coding
ENSDART00000046783,ENSDARG00000032285,zgc:113294,protein_coding
ENSDART00000046784,ENSDARG00000033567,fkbp1ab,protein_coding
ENSDART00000046792,ENSDARG00000027016,GBF1,protein_coding
ENSDART00000046800,ENSDARG00000013422,SLC8A1,protein_coding
ENSDART00000046802,ENSDARG00000075766,SCCPDH,protein_coding
ENSDART00000046821,ENSDARG00000029710,LRRC30,protein_coding
ENSDART00000046841,ENSDARG00000007179,SASH1,protein_coding
ENSDART00000046857,ENSDARG00000033854,ABRA,protein_coding
ENSDART00000046863,ENSDARG00000007560,SEMA3G,protein_coding
ENSDART00000046871,ENSDARG00000004055,BLTP3B,protein_coding
ENSDART00000046874,ENSDARG00000037576,DRD5,protein_coding
ENSDART00000046880,ENSDARG00000030633,PLEKHM3,protein_coding
ENSDART00000046889,ENSDARG00000057863,dnmt3bb.3,protein_coding
ENSDART00000046891,ENSDARG00000030872,CETP,protein_coding
ENSDART00000046902,ENSDARG00000035054,PDCD10,protein_coding
ENSDART00000046903,ENSDARG00000034801,MYLK,protein_coding
ENSDART00000046922,ENSDARG00000034771,RAB13,protein_coding
ENSDART00000046933,ENSDARG00000003475,sult1st5,protein_coding
ENSDART00000046934,ENSDARG00000023583,COQ9,protein_coding
ENSDART00000046951,ENSDARG00000012340,ptpn11b,protein_coding
ENSDART00000046959,ENSDARG00000026482,arhgap12b,protein_coding
ENSDART00000046973,ENSDARG00000034240,capza1a,protein_coding
ENSDART00000046981,ENSDARG00000019845,PDLIM1,protein_coding
ENSDART00000046995,ENSDARG00000034777,TXN2,protein_coding
ENSDART00000047007,ENSDARG00000045638,SLC13A1,protein_coding
ENSDART00000047008,ENSDARG00000055759,EFHD2,protein_coding
ENSDART00000047013,ENSDARG00000030949,srprb,protein_coding
ENSDART00000047015,ENSDARG00000033533,ccdc115,protein_coding
ENSDART00000047020,ENSDARG00000004325,CASP9,protein_coding
ENSDART00000047039,ENSDARG00000032238,dnm3a,protein_coding
ENSDART00000047050,ENSDARG00000019236,GSR,protein_coding
ENSDART00000047055,ENSDARG00000029596,trim55a,protein_coding
ENSDART00000047069,ENSDARG00000042894,TYMS,protein_coding
ENSDART00000047071,ENSDARG00000031325,TMED1,protein_coding
ENSDART00000047073,ENSDARG00000034189,oxsr1a,protein_coding
ENSDART00000047080,ENSDARG00000034572,GPR143,protein_coding
ENSDART00000047082,ENSDARG00000028628,GDAP1L1,protein_coding
ENSDART00000047094,ENSDARG00000079348,GRIN2B,protein_coding
ENSDART00000047110,ENSDARG00000045262,GSN,protein_coding
ENSDART00000047113,ENSDARG00000033413,acot18,protein_coding
ENSDART00000047126,ENSDARG00000035808,CLCN4,protein_coding
ENSDART00000047134,ENSDARG00000032577,CLCN6,protein_coding
ENSDART00000047143,ENSDARG00000029480,SPECC1,protein_coding
ENSDART00000047159,ENSDARG00000029722,HMGB2,protein_coding
ENSDART00000047175,ENSDARG00000019444,SSR4,protein_coding
ENSDART00000047191,ENSDARG00000029955,GLB1L,protein_coding
ENSDART00000047195,ENSDARG00000029747,mep1a.1,protein_coding
ENSDART00000047201,ENSDARG00000005122,ATP2A2,protein_coding
ENSDART00000047208,ENSDARG00000003495,MADD,protein_coding
ENSDART00000047211,ENSDARG00000031632,CHST10,protein_coding
ENSDART00000047212,ENSDARG00000028971,CPSF2,protein_coding
ENSDART00000047220,ENSDARG00000029242,FBXO3,protein_coding
ENSDART00000047248,ENSDARG00000028793,NLK,protein_coding
ENSDART00000047251,ENSDARG00000045506,GRAMD4,protein_coding
ENSDART00000047269,ENSDARG00000033009,H3-3B,protein_coding
ENSDART00000047271,ENSDARG00000052244,KIAA0232,protein_coding
ENSDART00000047358,ENSDARG00000030133,FKBP6,protein_coding
ENSDART00000047362,ENSDARG00000029587,msraa,protein_coding
ENSDART00000047378,ENSDARG00000031649,sst7,protein_coding
ENSDART00000047399,ENSDARG00000018896,MMP24,protein_coding
ENSDART00000047401,ENSDARG00000011573,abcb11a,protein_coding
ENSDART00000047409,ENSDARG00000073732,myh14,protein_coding
ENSDART00000047416,ENSDARG00000015531,SLC4A8,protein_coding
ENSDART00000047418,ENSDARG00000031126,NOTUM,protein_coding
ENSDART00000047442,ENSDARG00000017798,BCOR,protein_coding
ENSDART00000047444,ENSDARG00000031954,rbck1,protein_coding
ENSDART00000047452,ENSDARG00000031775,UBE2S,protein_coding
ENSDART00000047461,ENSDARG00000035909,MFSD2A,protein_coding
ENSDART00000047468,ENSDARG00000024759,INHBA,protein_coding
ENSDART00000047471,ENSDARG00000030913,CLUH,protein_coding
ENSDART00000047515,ENSDARG00000032373,rnf145b,protein_coding
ENSDART00000047524,ENSDARG00000033727,il12ba,protein_coding
ENSDART00000047525,ENSDARG00000032929,cryba1l1,protein_coding
ENSDART00000047528,ENSDARG00000030644,GNAI3,protein_coding
ENSDART00000047531,ENSDARG00000100941,clca5.2,protein_coding
ENSDART00000047541,ENSDARG00000002196,BACH1,protein_coding
ENSDART00000047552,ENSDARG00000030743,SPTLC3,protein_coding
ENSDART00000047569,ENSDARG00000033307,igf2b,protein_coding
ENSDART00000047570,ENSDARG00000033436,MBOAT7,protein_coding
ENSDART00000047624,ENSDARG00000034600,TMEM165,protein_coding
ENSDART00000047643,ENSDARG00000075436,sytl2b,protein_coding
ENSDART00000047653,ENSDARG00000034718,TFPI,protein_coding
ENSDART00000047660,ENSDARG00000032129,GTF2F1,protein_coding
ENSDART00000047662,ENSDARG00000009142,PPP1R13B,protein_coding
ENSDART00000047670,ENSDARG00000031761,dab2,protein_coding
ENSDART00000047680,ENSDARG00000012019,GLRA1,protein_coding
ENSDART00000047716,ENSDARG00000030938,FERMT3,protein_coding
ENSDART00000047719,ENSDARG00000021735,CACNA1B,protein_coding
ENSDART00000047724,ENSDARG00000013207,ZEB1,protein_coding
ENSDART00000047728,ENSDARG00000030759,MELK,protein_coding
ENSDART00000047740,ENSDARG00000029600,DCAF10,protein_coding
ENSDART00000047772,ENSDARG00000030094,malb,protein_coding
ENSDART00000047826,ENSDARG00000030588,SLC10A1,protein_coding
ENSDART00000047834,ENSDARG00000008593,NBAS,protein_coding
ENSDART00000047841,ENSDARG00000028857,SGSM1,protein_coding
ENSDART00000047851,ENSDARG00000030289,jag1a,protein_coding
ENSDART00000047857,ENSDARG00000008805,ORC3,protein_coding
ENSDART00000047862,ENSDARG00000070428,smad10b,protein_coding
ENSDART00000047865,ENSDARG00000115817,si:dkey-46g23.2,protein_coding
ENSDART00000047876,ENSDARG00000031894,LEF1,protein_coding
ENSDART00000047896,ENSDARG00000044528,SLC15A1,protein_coding
ENSDART00000047902,ENSDARG00000031214,ARCN1,protein_coding
ENSDART00000047912,ENSDARG00000029612,gpkow,protein_coding
ENSDART00000047916,ENSDARG00000074306,ctslb,protein_coding
ENSDART00000047920,ENSDARG00000011257,ENPP2,protein_coding
ENSDART00000047929,ENSDARG00000015931,snap91b,protein_coding
ENSDART00000047931,ENSDARG00000078527,lingo4b,protein_coding
ENSDART00000047954,ENSDARG00000058221,UGCG,protein_coding
ENSDART00000047993,ENSDARG00000037574,rps6kal,protein_coding
ENSDART00000048003,ENSDARG00000032389,TSPAN12,protein_coding
ENSDART00000048023,ENSDARG00000103810,cacna2d4a,protein_coding
ENSDART00000048036,ENSDARG00000029112,GEM,protein_coding
ENSDART00000048046,ENSDARG00000030156,NAGLU,protein_coding
ENSDART00000048050,ENSDARG00000030176,zgc:92429,protein_coding
ENSDART00000048073,ENSDARG00000058381,zgc:171775,protein_coding
ENSDART00000048095,ENSDARG00000034060,ELAC2,protein_coding
ENSDART00000048103,ENSDARG00000030933,KSR1,protein_coding
ENSDART00000048104,ENSDARG00000012887,ZNF143,protein_coding
ENSDART00000048107,ENSDARG00000035682,,protein_coding
ENSDART00000048110,ENSDARG00000031983,six4b,protein_coding
ENSDART00000048130,ENSDARG00000031929,stard14,protein_coding
ENSDART00000048136,ENSDARG00000032831,HTRA1,protein_coding
ENSDART00000048144,ENSDARG00000029058,RBBP4,protein_coding
ENSDART00000048151,ENSDARG00000015552,phactr4a,protein_coding
ENSDART00000048164,ENSDARG00000033539,PAICS,protein_coding
ENSDART00000048182,ENSDARG00000040594,olfcq3,protein_coding
ENSDART00000048183,ENSDARG00000030782,exoc3l2b,protein_coding
ENSDART00000048191,ENSDARG00000008279,MAP2K7,protein_coding
ENSDART00000048201,ENSDARG00000012649,SMAD4,protein_coding
ENSDART00000048206,ENSDARG00000030465,TMEM263,protein_coding
ENSDART00000048210,ENSDARG00000039929,CKMT2,protein_coding
ENSDART00000048218,ENSDARG00000019932,SLC5A11,protein_coding
ENSDART00000048225,ENSDARG00000029898,CNGA1,protein_coding
ENSDART00000048273,ENSDARG00000031637,PAN3,protein_coding
ENSDART00000048277,ENSDARG00000004173,COPA,protein_coding
ENSDART00000048281,ENSDARG00000026548,CYP2U1,protein_coding
ENSDART00000048320,ENSDARG00000034718,TFPI,protein_coding
ENSDART00000048350,ENSDARG00000022085,si:dkey-34e4.1,protein_coding
ENSDART00000048365,ENSDARG00000031463,SYT6,protein_coding
ENSDART00000048366,ENSDARG00000033950,lamb2l,protein_coding
ENSDART00000048375,ENSDARG00000030106,STMN4,protein_coding
ENSDART00000048383,ENSDARG00000029071,CRELD2,protein_coding
ENSDART00000048391,ENSDARG00000017661,BRAF,protein_coding
ENSDART00000048395,ENSDARG00000032976,cmlc1,protein_coding
ENSDART00000048399,ENSDARG00000044808,SLC4A4,protein_coding
ENSDART00000048423,ENSDARG00000031098,TIMM50,protein_coding
ENSDART00000048430,ENSDARG00000027153,gabrr3a,protein_coding
ENSDART00000048432,ENSDARG00000041926,DLG4,protein_coding
ENSDART00000048438,ENSDARG00000034988,ASB4,protein_coding
ENSDART00000048440,ENSDARG00000029874,KHK,protein_coding
ENSDART00000048445,ENSDARG00000001470,mhc1zea,protein_coding
ENSDART00000048448,ENSDARG00000031745,mhc2daa,protein_coding
ENSDART00000048449,ENSDARG00000033579,mtrf1,protein_coding
ENSDART00000048469,ENSDARG00000001835,NALCN,protein_coding
ENSDART00000048475,ENSDARG00000044748,or70a3,protein_coding
ENSDART00000048493,ENSDARG00000033537,p4ha1a,protein_coding
ENSDART00000048498,ENSDARG00000079790,PLPP1,protein_coding
ENSDART00000048507,ENSDARG00000009266,UEVLD,protein_coding
ENSDART00000048537,ENSDARG00000002826,CEP57L1,protein_coding
ENSDART00000048548,ENSDARG00000034677,scel,protein_coding
ENSDART00000048550,ENSDARG00000069381,si:ch211-125e6.5,protein_coding
ENSDART00000048581,ENSDARG00000030932,FGF10,protein_coding
ENSDART00000048599,ENSDARG00000030602,RPS19,protein_coding
ENSDART00000048628,ENSDARG00000031698,mylk2,protein_coding
ENSDART00000048632,ENSDARG00000033170,sult2st1,protein_coding
ENSDART00000048633,ENSDARG00000034518,TRDMT1,protein_coding
ENSDART00000048640,ENSDARG00000028976,PUS3,protein_coding
ENSDART00000048642,ENSDARG00000002988,tnnt2d,protein_coding
ENSDART00000048655,ENSDARG00000029292,zgc:55943,protein_coding
ENSDART00000048675,ENSDARG00000020015,MRPS33,protein_coding
ENSDART00000048676,ENSDARG00000033184,PRKAR2A,protein_coding
ENSDART00000048707,ENSDARG00000045789,srgap1b,protein_coding
ENSDART00000048720,ENSDARG00000041141,CRYBA1,protein_coding
ENSDART00000048722,ENSDARG00000032469,AMPD3,protein_coding
ENSDART00000048733,ENSDARG00000030508,CCDC134,protein_coding
ENSDART00000048739,ENSDARG00000039123,TRIM9,protein_coding
ENSDART00000048753,ENSDARG00000030789,DDX18,protein_coding
ENSDART00000048759,ENSDARG00000029544,id2b,protein_coding
ENSDART00000048763,ENSDARG00000034667,,protein_coding
ENSDART00000048775,ENSDARG00000061810,mbd3b,protein_coding
ENSDART00000048819,ENSDARG00000029865,RASSF2,protein_coding
ENSDART00000048821,ENSDARG00000003811,plxnb2a.1,protein_coding
ENSDART00000048823,ENSDARG00000032098,c8g,protein_coding
ENSDART00000048828,ENSDARG00000001870,atp1a1a.4,protein_coding
ENSDART00000048831,ENSDARG00000030914,TMEM120A,protein_coding
ENSDART00000048838,ENSDARG00000093774,RBP2,protein_coding
ENSDART00000048847,ENSDARG00000031976,NOS2,protein_coding
ENSDART00000048853,ENSDARG00000029107,UBE2D1,protein_coding
ENSDART00000048855,ENSDARG00000034105,mtus1b,protein_coding
ENSDART00000048859,ENSDARG00000013058,ASCC2,protein_coding
ENSDART00000048866,ENSDARG00000029291,IPMK,protein_coding
ENSDART00000048867,ENSDARG00000014477,sstr3,protein_coding
ENSDART00000048871,ENSDARG00000033140,DESI1,protein_coding
ENSDART00000048887,ENSDARG00000030980,CSRP1,protein_coding
ENSDART00000048890,ENSDARG00000030530,SLC22A2,protein_coding
ENSDART00000048891,ENSDARG00000031489,OGN,protein_coding
ENSDART00000048893,ENSDARG00000054378,pcbp3,protein_coding
ENSDART00000048921,ENSDARG00000006545,RGP1,protein_coding
ENSDART00000048927,ENSDARG00000034309,COX10,protein_coding
ENSDART00000048940,ENSDARG00000001909,VILL,protein_coding
ENSDART00000048968,ENSDARG00000029445,EIF1B,protein_coding
ENSDART00000048977,ENSDARG00000031795,ABCF1,protein_coding
ENSDART00000048978,ENSDARG00000059233,runx2b,protein_coding
ENSDART00000048985,ENSDARG00000031095,VEPH1,protein_coding
ENSDART00000048991,ENSDARG00000061221,si:ch211-157j23.2,protein_coding
ENSDART00000048994,ENSDARG00000013615,PBX3,protein_coding
ENSDART00000049003,ENSDARG00000034534,ATP6V1A,protein_coding
ENSDART00000049007,ENSDARG00000028786,CHST12,protein_coding
ENSDART00000049010,ENSDARG00000028899,TEKT4,protein_coding
ENSDART00000049036,ENSDARG00000034048,zgc:92275,protein_coding
ENSDART00000049045,ENSDARG00000030215,MATN1,protein_coding
ENSDART00000049051,ENSDARG00000046087,brd2b,protein_coding
ENSDART00000049061,ENSDARG00000029018,CDKN1B,protein_coding
ENSDART00000049063,ENSDARG00000029370,ANKRD6,protein_coding
ENSDART00000049066,ENSDARG00000032765,NET1,protein_coding
ENSDART00000049075,ENSDARG00000040874,ADD3,protein_coding
ENSDART00000049099,ENSDARG00000025043,TRIP13,protein_coding
ENSDART00000049109,ENSDARG00000031495,SET,protein_coding
ENSDART00000049135,ENSDARG00000032637,si:dkey-261m9.12,protein_coding
ENSDART00000049147,ENSDARG00000033754,rbm48,protein_coding
ENSDART00000049148,ENSDARG00000004171,RABAC1,protein_coding
ENSDART00000049154,ENSDARG00000031737,pthlha,protein_coding
ENSDART00000049167,ENSDARG00000033144,PSME2,protein_coding
ENSDART00000049170,ENSDARG00000032405,ckap4,protein_coding
ENSDART00000049171,ENSDARG00000011533,SEMA6D,protein_coding
ENSDART00000049177,ENSDARG00000034522,RAB6B,protein_coding
ENSDART00000049178,ENSDARG00000014951,svopb,protein_coding
ENSDART00000049180,ENSDARG00000031888,MAPK8,protein_coding
ENSDART00000049194,ENSDARG00000033296,GPR37,protein_coding
ENSDART00000049196,ENSDARG00000017261,GDPD1,protein_coding
ENSDART00000049197,ENSDARG00000046091,si:ch211-283g2.1,protein_coding
ENSDART00000049204,ENSDARG00000017321,KDR,protein_coding
ENSDART00000049219,ENSDARG00000055565,cacnb2b,protein_coding
ENSDART00000049224,ENSDARG00000028937,TAF1B,protein_coding
ENSDART00000049226,ENSDARG00000014727,ACOX1,protein_coding
ENSDART00000049230,ENSDARG00000029724,PQBP1,protein_coding
ENSDART00000049236,ENSDARG00000044062,ctbp2a,protein_coding
ENSDART00000049240,ENSDARG00000032619,TOB1,protein_coding
ENSDART00000049264,ENSDARG00000017794,SDR16C5,protein_coding
ENSDART00000049291,ENSDARG00000032737,GRIA3,protein_coding
ENSDART00000049311,ENSDARG00000003269,CLCN3,protein_coding
ENSDART00000049323,ENSDARG00000019658,pou2f2b,protein_coding
ENSDART00000049328,ENSDARG00000030804,fam120b,protein_coding
ENSDART00000049331,ENSDARG00000030267,GTF3A,protein_coding
ENSDART00000049339,ENSDARG00000031664,sox21a,protein_coding
ENSDART00000049368,ENSDARG00000004472,atat1,protein_coding
ENSDART00000049373,ENSDARG00000030830,CMTR1,protein_coding
ENSDART00000049375,ENSDARG00000034670,ube2e2,protein_coding
ENSDART00000049399,ENSDARG00000028804,ANKRD9,protein_coding
ENSDART00000049420,ENSDARG00000010420,NDRG1,protein_coding
ENSDART00000049423,ENSDARG00000068372,zgc:158427,protein_coding
ENSDART00000049425,ENSDARG00000005675,SEC61A1,protein_coding
ENSDART00000049434,ENSDARG00000010531,scamp4,protein_coding
ENSDART00000049437,ENSDARG00000019383,CDC42BPB,protein_coding
ENSDART00000049453,ENSDARG00000029381,aldh3a2b,protein_coding
ENSDART00000049462,ENSDARG00000026484,RAB15,protein_coding
ENSDART00000049464,ENSDARG00000020242,FERMT2,protein_coding
ENSDART00000049465,ENSDARG00000033993,SLC19A1,protein_coding
ENSDART00000049469,ENSDARG00000010252,jak3,protein_coding
ENSDART00000049503,ENSDARG00000029045,PELI2,protein_coding
ENSDART00000049514,ENSDARG00000031202,ALG11,protein_coding
ENSDART00000049551,ENSDARG00000034117,RARG,protein_coding
ENSDART00000049572,ENSDARG00000034773,NCAPD3,protein_coding
ENSDART00000049586,ENSDARG00000021389,jag2b,protein_coding
ENSDART00000049588,ENSDARG00000036140,crybgx,protein_coding
ENSDART00000049589,ENSDARG00000009014,col11a1b,protein_coding
ENSDART00000049593,ENSDARG00000074607,unm_sa1506,protein_coding
ENSDART00000049624,ENSDARG00000006911,WNT8B,protein_coding
ENSDART00000049633,ENSDARG00000030803,C10H21orf91,protein_coding
ENSDART00000049676,ENSDARG00000018165,DEPDC1,protein_coding
ENSDART00000049684,ENSDARG00000035005,BAG2,protein_coding
ENSDART00000049687,ENSDARG00000033382,GRIFIN,protein_coding
ENSDART00000049695,ENSDARG00000000943,DZIP1,protein_coding
ENSDART00000049720,ENSDARG00000030163,cdk21,protein_coding
ENSDART00000049722,ENSDARG00000035043,PFDN5,protein_coding
ENSDART00000049793,ENSDARG00000042533,GSTM3,protein_coding
ENSDART00000049805,ENSDARG00000014180,ILDR2,protein_coding
ENSDART00000049831,ENSDARG00000031299,dhrs11b.1,protein_coding
ENSDART00000049836,ENSDARG00000002945,BGN,protein_coding
ENSDART00000049840,ENSDARG00000036100,eya3,protein_coding
ENSDART00000049842,ENSDARG00000023900,CASD1,protein_coding
ENSDART00000049849,ENSDARG00000003395,col4a3,protein_coding
ENSDART00000049864,ENSDARG00000031600,rd3,protein_coding
ENSDART00000049885,ENSDARG00000074183,si:dkey-172j4.3,protein_coding
ENSDART00000049900,ENSDARG00000033466,TAGLN,protein_coding
ENSDART00000049926,ENSDARG00000034330,si:dkey-88n24.7,protein_coding
ENSDART00000049928,ENSDARG00000012311,MYOZ2,protein_coding
ENSDART00000049944,ENSDARG00000033647,SMARCB1,protein_coding
ENSDART00000049968,ENSDARG00000035821,zmym4.2,protein_coding
ENSDART00000049976,ENSDARG00000032743,si:dkey-11p23.7,protein_coding
ENSDART00000049992,ENSDARG00000029239,SYT9,protein_coding
ENSDART00000050000,ENSDARG00000033726,TSHB,protein_coding
ENSDART00000050018,ENSDARG00000032932,cnksr1,protein_coding
ENSDART00000050037,ENSDARG00000038508,CHRNB3,protein_coding
ENSDART00000050041,ENSDARG00000031985,PTPA,protein_coding
ENSDART00000050070,ENSDARG00000032780,PIGF,protein_coding
ENSDART00000050077,ENSDARG00000030097,sdcbp,protein_coding
ENSDART00000050114,ENSDARG00000033956,OXTR,protein_coding
ENSDART00000050125,ENSDARG00000029043,nup42,protein_coding
ENSDART00000050130,ENSDARG00000016160,GMPR,protein_coding
ENSDART00000050140,ENSDARG00000013390,,protein_coding
ENSDART00000050172,ENSDARG00000003344,trpc2b,protein_coding
ENSDART00000050177,ENSDARG00000069601,SNX30,protein_coding
ENSDART00000050178,ENSDARG00000115088,olfcq5,protein_coding
ENSDART00000050201,ENSDARG00000009585,PAPOLA,protein_coding
ENSDART00000050202,ENSDARG00000032623,RCAN3,protein_coding
ENSDART00000050217,ENSDARG00000030326,EFNA1,protein_coding
ENSDART00000050221,ENSDARG00000030694,atp6v1e1b,protein_coding
ENSDART00000050228,ENSDARG00000005057,DIMT1,protein_coding
ENSDART00000050230,ENSDARG00000034753,TSPAN3,protein_coding
ENSDART00000050236,ENSDARG00000036748,nitr8,protein_coding
ENSDART00000050238,ENSDARG00000092233,vtg1,protein_coding
ENSDART00000050245,ENSDARG00000007916,XPNPEP3,protein_coding
ENSDART00000050271,ENSDARG00000034368,HEXB,protein_coding
ENSDART00000050296,ENSDARG00000033175,SNRPE,protein_coding
ENSDART00000050303,ENSDARG00000030733,B3GAT2,protein_coding
